state,year,month,n_incidents,average_temperature,average_precipitation
Virginia,2014,2,0.878354728490326,2.7777777777777777,0.85344
Virginia,2014,3,1.14306437269289,4.833333333333335,0.8356600000000001
Virginia,2014,4,1.227290168575524,12.777777777777779,1.2014200000000002
Virginia,2014,5,1.227290168575524,18.444444444444443,1.1049
Virginia,2014,6,1.516064325887412,22.5,0.88646
Virginia,2014,7,1.335580477567482,23.000000000000004,0.9702799999999999
Virginia,2014,8,1.32354822101282,21.833333333333332,1.1912600000000002
Virginia,2014,9,1.491999812778088,20.055555555555554,0.75438
Virginia,2014,10,1.275419194794172,14.333333333333334,1.02108
Virginia,2014,11,0.90241924159965,5.611111111111112,0.79502
Virginia,2014,12,0.9625805243729599,4.8888888888888875,0.81534
Virginia,2015,1,0.8730169360501938,0.9999999999999984,0.65786
Virginia,2015,2,0.8610577999399173,-1.722222222222223,0.67564
Virginia,2015,3,1.231791019358493,6.7777777777777795,0.9525
Virginia,2015,4,1.0763222499248968,13.277777777777779,1.14554
Virginia,2015,5,1.291586699909876,19.499999999999996,0.5461
Virginia,2015,6,1.1002405221454499,23.166666666666668,1.7653
Virginia,2015,7,1.2796275637995993,24.055555555555557,1.2827
Virginia,2015,8,1.7221155998798345,22.88888888888889,0.6731
Virginia,2015,9,1.387259788792089,20.72222222222222,1.4554200000000002
Virginia,2015,10,1.2676684276893226,13.499999999999998,1.1633200000000001
Virginia,2015,11,1.3394232443509824,10.61111111111111,0.99568
Virginia,2015,12,1.6144833748873448,9.777777777777779,1.32588
Virginia,2016,1,1.1295933725448883,0.6111111111111119,0.7442200000000001
Virginia,2016,2,0.832331958717286,3.555555555555555,1.19634
Virginia,2016,3,1.3911834167131782,10.999999999999998,0.5206999999999999
Virginia,2016,4,1.510087982244219,12.833333333333334,0.59436
Virginia,2016,5,1.652773460881468,16.61111111111111,1.75768
Virginia,2016,6,1.5695402650097394,22.11111111111111,1.28016
Virginia,2016,7,1.4030738732662824,25.166666666666668,1.22428
Virginia,2016,8,1.7003352870938846,25.0,0.82042
Virginia,2016,9,1.2603883946290333,22.11111111111111,1.3385799999999999
Virginia,2016,10,1.6884448305407804,15.444444444444445,0.89408
Virginia,2016,11,1.759787569859405,9.055555555555554,0.34798
Virginia,2016,12,1.7360066567531967,3.944444444444445,0.81534
Virginia,2017,1,2.032235268568752,4.500000000000001,1.00584
Virginia,2017,2,1.1697168115599215,7.777777777777778,0.21844
Virginia,2017,3,1.0751942409288167,7.722222222222222,0.80518
Virginia,2017,4,1.618699022057669,15.88888888888889,1.2319
Virginia,2017,5,1.5950683793998928,17.444444444444443,1.91008
Virginia,2017,6,1.2878700248488022,21.77777777777778,0.86614
Virginia,2017,7,1.3469466314932428,24.88888888888889,1.04902
Virginia,2017,8,1.3233159888354666,22.666666666666668,1.18364
Virginia,2017,9,1.252424060862138,19.66666666666667,0.51562
Virginia,2017,10,1.4178385594665714,15.666666666666666,1.143
Virginia,2017,11,1.0397482769421522,7.833333333333333,0.34544
Virginia,2017,12,1.24060873953325,2.8888888888888906,0.28194
Washington,2014,1,0.7654520313183281,1.1666666666666674,1.12268
Washington,2014,2,0.8079771441693463,-1.2222222222222219,1.59512
Washington,2014,3,0.9355524827224011,4.500000000000001,1.97612
Washington,2014,4,0.7796270689353343,7.666666666666665,0.96012
Washington,2014,5,0.6945768432332977,12.388888888888888,0.61976
Washington,2014,6,0.6095266175312612,14.61111111111111,0.43942
Washington,2014,7,0.8221521817863524,20.33333333333333,0.19558
Washington,2014,8,0.7796270689353343,19.61111111111111,0.37338
Washington,2014,9,0.7087518808503038,15.444444444444445,0.45466
Washington,2014,10,0.6378766927652735,11.055555555555555,1.52654
Washington,2014,11,0.46777624136120055,2.3888888888888875,1.5493999999999999
Washington,2014,12,0.5386514294462309,1.2222222222222239,1.5824200000000002
Washington,2015,1,0.6560894805544152,1.722222222222223,1.25984
Washington,2015,2,0.40482116885272423,4.833333333333335,1.0922
Washington,2015,3,0.9631951948564818,7.11111111111111,1.09728
Washington,2015,4,0.8794390909559182,7.6111111111111125,0.46228
Washington,2015,5,1.0329919481069516,13.333333333333334,0.38354
Washington,2015,6,1.158626103957797,18.61111111111111,0.11938
Washington,2015,7,1.2842602598086423,20.33333333333333,0.10668
Washington,2015,8,1.409894415659488,19.222222222222218,0.33782
Washington,2015,9,0.8515203896557303,13.444444444444446,0.381
Washington,2015,10,1.158626103957797,11.333333333333334,1.06172
Washington,2015,11,1.1027887013574211,2.2222222222222223,1.78308
Washington,2015,12,1.0329919481069516,0.055555555555556344,2.90068
Washington,2016,1,0.9321745672345301,0.5555555555555556,1.73228
Washington,2016,2,0.8087985215711363,3.944444444444445,1.2903200000000001
Washington,2016,3,1.1103844109705432,5.444444444444443,1.77546
Washington,2016,4,0.8773407691619107,10.88888888888889,0.40640000000000004
Washington,2016,5,1.041842163379769,12.833333333333334,0.39116
Washington,2016,6,0.6168802283169684,15.5,0.46482
Washington,2016,7,0.9184661177163751,17.555555555555557,0.29463999999999996
Washington,2016,8,0.9321745672345301,18.833333333333336,0.09144
Washington,2016,9,0.5483379807261941,13.555555555555555,0.42418
Washington,2016,10,0.6854224759077426,8.555555555555555,2.61366
Washington,2016,11,0.6717140263895879,6.111111111111111,1.74498
Washington,2016,12,0.562046430244349,-3.277777777777777,1.2522199999999999
Washington,2017,1,0.862143055936111,-4.0,0.92456
Washington,2017,2,0.6061943362050779,-0.5555555555555556,1.82118
Washington,2017,3,0.9429689674301214,4.055555555555554,2.16662
Washington,2017,4,0.7813171444421005,6.7777777777777795,1.23952
Washington,2017,5,1.050736849422135,12.055555555555557,0.61468
Washington,2017,6,0.7409041886950953,15.277777777777779,0.3937
Washington,2017,7,0.8082591149401039,19.499999999999996,0.01016
Washington,2017,8,0.8756140411851125,20.33333333333333,0.03556
Washington,2017,9,0.9294979821811196,15.444444444444445,0.34290000000000004
Washington,2017,10,1.1450337461651474,7.88888888888889,1.28524
Washington,2017,11,1.01032389367513,3.1666666666666683,2.2504399999999998
Washington,2017,12,1.2932145839041662,-1.1666666666666674,1.29286
West Virginia,2014,1,1.1895177532821228,-4.722222222222222,0.5715
West Virginia,2014,2,1.1895177532821228,-0.6111111111111119,1.06172
West Virginia,2014,3,1.7842766299231843,2.833333333333334,0.7721600000000001
West Virginia,2014,4,1.7842766299231843,11.722222222222221,0.77724
West Virginia,2014,5,1.2435867420676738,16.5,1.0769600000000001
West Virginia,2014,6,1.513931685995429,21.11111111111111,1.15316
West Virginia,2014,7,1.8383456187087353,20.888888888888886,1.02362
West Virginia,2014,8,1.9464835962798372,20.611111111111107,1.12268
West Virginia,2014,9,1.7842766299231843,18.22222222222222,0.5588000000000001
West Virginia,2014,10,1.5680006747809798,12.166666666666666,1.3182600000000002
West Virginia,2014,11,1.1895177532821228,3.2222222222222205,0.58674
West Virginia,2014,12,1.5680006747809798,3.277777777777777,0.84582
West Virginia,2015,1,1.1400342010260307,-1.7777777777777775,0.61214
West Virginia,2015,2,0.705735457778019,-5.055555555555556,0.69596
West Virginia,2015,3,1.737194972992047,4.444444444444445,1.3614400000000002
West Virginia,2015,4,2.0086316875220542,11.722222222222221,1.61036
West Virginia,2015,5,1.411470915556038,18.166666666666668,0.59944
West Virginia,2015,6,1.411470915556038,21.38888888888889,1.63322
West Virginia,2015,7,1.3571835726500365,22.277777777777775,1.64084
West Virginia,2015,8,1.628620287180044,21.055555555555557,0.68834
West Virginia,2015,9,1.628620287180044,19.499999999999996,1.0287
West Virginia,2015,10,1.1943215439320323,12.222222222222221,0.70104
West Virginia,2015,11,1.9000570017100515,9.055555555555554,0.57912
West Virginia,2015,12,1.520045601368041,7.944444444444443,1.19888
West Virginia,2016,1,1.6384283539857227,-2.4444444444444438,0.66294
West Virginia,2016,2,1.0376712908576242,1.6111111111111103,0.9271
West Virginia,2016,3,1.7476569109181042,9.166666666666666,0.64262
West Virginia,2016,4,1.7476569109181042,11.666666666666666,0.73914
West Virginia,2016,5,1.3107426831885782,15.277777777777779,1.52654
West Virginia,2016,6,1.2561284047223875,20.833333333333332,1.59004
West Virginia,2016,7,1.2561284047223875,23.166666666666668,1.2522199999999999
West Virginia,2016,8,2.2937996955800117,23.944444444444443,0.92202
West Virginia,2016,9,1.6384283539857227,20.777777777777782,0.72644
West Virginia,2016,10,2.3484139740462022,14.055555555555554,0.89662
West Virginia,2016,11,1.9661140247828675,7.555555555555555,0.47498
West Virginia,2016,12,2.020728303249058,2.000000000000001,1.1607800000000001
West Virginia,2017,1,1.7061052149582498,3.0555555555555554,1.2192
West Virginia,2017,2,1.981283475435387,5.611111111111112,0.4445
West Virginia,2017,3,1.4859626065765403,5.7222222222222205,1.0947399999999998
West Virginia,2017,4,2.3114973880079517,14.166666666666666,1.1049
West Virginia,2017,5,1.7611408670536775,16.11111111111111,1.56464
West Virginia,2017,6,1.2658199981948306,19.833333333333332,1.1938
West Virginia,2017,7,1.2107843460994032,22.444444444444446,1.56718
West Virginia,2017,8,1.816176519149105,20.72222222222222,0.86106
West Virginia,2017,9,1.4859626065765403,18.111111111111107,0.48513999999999996
West Virginia,2017,10,1.8712121712445322,14.166666666666666,1.33604
West Virginia,2017,11,1.596033910767395,6.222222222222224,0.59436
West Virginia,2017,12,1.7611408670536775,0.5555555555555556,0.47498
Wisconsin,2014,1,1.5474156854051753,-14.444444444444445,0.28702
Wisconsin,2014,2,0.8867213478164487,-13.722222222222221,0.32258000000000003
Wisconsin,2014,3,1.0605882787608505,-5.888888888888889,0.27940000000000004
Wisconsin,2014,4,1.5821890715940556,4.2777777777777795,1.28016
Wisconsin,2014,5,1.8951495472939786,12.944444444444443,0.9652
Wisconsin,2014,6,1.756056002538457,19.111111111111114,1.70434
Wisconsin,2014,7,1.6691225370662561,18.833333333333336,0.63754
Wisconsin,2014,8,1.738669309444017,19.499999999999996,1.3208
Wisconsin,2014,9,1.8082160818217776,14.555555555555555,0.98044
Wisconsin,2014,10,1.721282616349577,7.777777777777778,0.7797799999999999
Wisconsin,2014,11,1.02581489257197,-3.7222222222222223,0.51562
Wisconsin,2014,12,1.0953616649497306,-4.388888888888888,0.34544
Wisconsin,2015,1,0.8331973601530306,-9.277777777777779,0.13462000000000002
Wisconsin,2015,2,0.9026304734991164,-13.555555555555555,0.10668
Wisconsin,2015,3,1.371303988585196,-0.7222222222222227,0.18542
Wisconsin,2015,4,1.6663947203060612,7.222222222222222,0.74676
Wisconsin,2015,5,1.7531861119886687,13.666666666666666,1.1811
Wisconsin,2015,6,1.5448867719504107,17.666666666666668,1.12776
Wisconsin,2015,7,1.909410617017362,20.222222222222225,0.85852
Wisconsin,2015,8,1.961485452026926,18.944444444444443,1.016
Wisconsin,2015,9,1.4580953802678034,18.166666666666668,1.11506
Wisconsin,2015,10,1.6143198852964968,9.11111111111111,0.6858000000000001
Wisconsin,2015,11,1.6316781636330182,4.111111111111111,0.86868
Wisconsin,2015,12,1.7011112769791041,-0.11111111111111072,1.08712
Wisconsin,2016,1,1.6630207247028566,-8.777777777777779,0.21336
Wisconsin,2016,2,1.5417587968599398,-5.222222222222221,0.20828
Wisconsin,2016,3,0.7275715670574996,2.666666666666665,0.9982200000000001
Wisconsin,2016,4,1.1779730133311899,6.0555555555555545,0.56134
Wisconsin,2016,5,1.0393879529392853,13.38888888888889,0.77724
Wisconsin,2016,6,0.7968640972534521,18.77777777777778,1.3614400000000002
Wisconsin,2016,7,1.1260036156842255,21.055555555555557,1.3208
Wisconsin,2016,8,1.1779730133311899,20.833333333333332,1.32334
Wisconsin,2016,9,1.2645886760761305,17.0,1.52146
Wisconsin,2016,10,1.4897893992129754,10.222222222222221,0.7493000000000001
Wisconsin,2016,11,0.9874185552923209,5.333333333333334,0.46736000000000005
Wisconsin,2016,12,1.0740342180372615,-6.722222222222223,0.50292
Wisconsin,2017,1,1.347106984127971,-7.000000000000001,0.51562
Wisconsin,2017,2,1.070777346358131,-2.333333333333333,0.34036000000000005
Wisconsin,2017,3,2.987814208386397,-1.0000000000000004,0.50546
Wisconsin,2017,4,4.1794857712688325,8.0,1.16586
Wisconsin,2017,5,2.4696961375679467,11.833333333333332,1.25476
Wisconsin,2017,6,1.6579778266190415,18.666666666666664,1.50876
Wisconsin,2017,7,1.537083610094736,20.444444444444443,1.13284
Wisconsin,2017,8,1.5716248148159662,17.88888888888889,1.0413999999999999
Wisconsin,2017,9,1.5716248148159662,16.77777777777778,0.4826
Wisconsin,2017,10,1.7788720431433462,10.0,1.0922
Wisconsin,2017,11,1.6234366218978113,-0.33333333333333415,0.23114
Wisconsin,2017,12,1.1053185510793608,-8.166666666666666,0.27178
Wyoming,2014,1,0.8583234196978358,-4.833333333333333,0.23876
Wyoming,2014,2,0.3433293678791344,-6.666666666666667,0.4318
Wyoming,2014,3,0.1716646839395672,0.16666666666666508,0.44704
Wyoming,2014,5,1.2016527875769702,10.055555555555555,0.44704
Wyoming,2014,6,0.6866587357582687,13.555555555555555,0.44958000000000004
Wyoming,2014,7,1.029988103637403,19.111111111111114,0.29972
Wyoming,2014,8,0.8583234196978358,16.944444444444443,0.59182
Wyoming,2014,9,1.029988103637403,13.222222222222221,0.4953
Wyoming,2014,10,1.7166468393956715,8.277777777777779,0.14478
Wyoming,2014,11,1.7166468393956715,-2.5555555555555562,0.35813999999999996
Wyoming,2014,12,0.8583234196978358,-4.0,0.34290000000000004
Wyoming,2015,1,1.8783736016789245,-3.555555555555555,0.15748
Wyoming,2015,2,1.3660898921301268,-2.000000000000001,0.23876
Wyoming,2015,3,1.5368511286463928,3.1666666666666683,0.14731999999999998
Wyoming,2015,4,2.7321797842602535,5.166666666666665,0.4318
Wyoming,2015,5,1.8783736016789245,8.333333333333334,1.16586
Wyoming,2015,6,2.7321797842602535,17.22222222222222,0.48006
Wyoming,2015,7,5.805882041553039,17.72222222222222,0.38862
Wyoming,2015,8,5.293598332004241,17.944444444444443,0.23114
Wyoming,2015,9,3.927508439874115,15.222222222222221,0.16256
Wyoming,2015,10,1.8783736016789245,9.277777777777779,0.28194
Wyoming,2015,11,2.04913483819519,-1.555555555555556,0.27686000000000005
Wyoming,2015,12,2.04913483819519,-5.888888888888889,0.28194
Wyoming,2016,1,0.8558493020548942,-5.166666666666667,0.22098
Wyoming,2016,2,1.198189022876852,-1.0555555555555547,0.20320000000000002
Wyoming,2016,3,0.8558493020548942,1.3888888888888888,0.50546
Wyoming,2016,4,0.3423397208219576,5.444444444444443,0.64008
Wyoming,2016,5,0.5135095812329366,8.833333333333334,0.62484
Wyoming,2016,6,2.5675479061646826,17.666666666666668,0.16764
Wyoming,2016,7,2.5675479061646826,19.333333333333332,0.17779999999999999
Wyoming,2016,8,2.738717766575661,17.5,0.21336
Wyoming,2016,9,3.081057487397619,13.0,0.50038
Wyoming,2016,10,1.882868464520767,8.055555555555555,0.45974000000000004
Wyoming,2016,11,2.5675479061646826,2.833333333333334,0.21336
Wyoming,2016,12,1.198189022876852,-8.444444444444445,0.46228
Wyoming,2017,1,1.0363929380185204,-8.5,0.42163999999999996
Wyoming,2017,2,1.9000537197006206,-2.333333333333333,0.51308
Wyoming,2017,3,1.2091250943549405,3.555555555555555,0.47752
Wyoming,2017,4,0.6909286253456802,4.500000000000001,0.7111999999999999
Wyoming,2017,5,3.281910970391981,9.555555555555557,0.4572
Wyoming,2017,6,2.763714501382721,15.555555555555555,0.27686000000000005
Wyoming,2017,7,0.8636607816821004,20.500000000000004,0.24638
Wyoming,2017,8,0.8636607816821004,17.5,0.23876
Wyoming,2017,9,0.6909286253456802,12.333333333333336,0.56134
Wyoming,2017,10,0.6909286253456802,5.055555555555556,0.20066
Wyoming,2017,11,0.6909286253456802,1.5000000000000016,0.37592
Wyoming,2017,12,0.5181964690092602,-4.555555555555555,0.25908000000000003
